ADM1_EN,ADM2_EN,Shape_Area,Year,Month,Date,Mean_NDVI
Kisumu,Kisumu East,0.0134415429162,2004.0,1.0,2004-01,0.5630857349702686
Kisumu,Kisumu West,0.0253761173387,2004.0,1.0,2004-01,0.5448741976455314
Kisumu,Muhoroni,0.0539592504856,2004.0,1.0,2004-01,0.6100136685733607
Kisumu,Nyakach,0.0327028553731,2004.0,1.0,2004-01,0.5054573987510926
Kisumu,Nyando,0.0489958198901,2004.0,1.0,2004-01,0.4907593297263463
Kisumu,Seme,0.036485701707,2004.0,1.0,2004-01,0.4827076789095903
Kitui,Kitui Central,0.059205425408,2004.0,1.0,2004-01,0.6570447696515175
Kitui,Kitui East,0.384090570261,2004.0,1.0,2004-01,0.5604812120835895
Kitui,Kitui Rural,0.124282001216,2004.0,1.0,2004-01,0.6026824247495047
Kitui,Kitui South,1.03408081816,2004.0,1.0,2004-01,0.44484175818185484
Kitui,Kitui West,0.0512212005388,2004.0,1.0,2004-01,0.5909736296902441
Kitui,Mwingi East,0.344900450715,2004.0,1.0,2004-01,0.5276057379201108
Kitui,Mwingi North,0.381628124186,2004.0,1.0,2004-01,0.5835802063658475
Kitui,Mwingi West,0.0959289567534,2004.0,1.0,2004-01,0.6342896679024242
Kwale,Kinango,0.39361774142,2004.0,1.0,2004-01,0.4476486822511853
Kwale,Lunga Lunga,0.164486642634,2004.0,1.0,2004-01,0.4998659404065609
Kwale,Matuga,0.0858454452071,2004.0,1.0,2004-01,0.5765654452984312
Kwale,Msambweni,0.0293056093404,2004.0,1.0,2004-01,0.6018844791752644
Laikipia,Laikipia East,0.261784850399,2004.0,1.0,2004-01,0.500789978176058
Laikipia,Laikipia North,0.399409739499,2004.0,1.0,2004-01,0.47090295480379885
Laikipia,Laikipia West,0.113612325044,2004.0,1.0,2004-01,0.526072012343584
Lamu,Lamu East,0.175038630205,2004.0,1.0,2004-01,0.6056255342733788
Lamu,Lamu West,0.316534714363,2004.0,1.0,2004-01,0.558066778748144
Machakos,Kangundo,0.013896319438,2004.0,1.0,2004-01,0.6512836095243912
Machakos,Kathiani,0.0167415041685,2004.0,1.0,2004-01,0.6280851549299439
Machakos,Machakos Town,0.0615270519301,2004.0,1.0,2004-01,0.49327827076085795
Machakos,Masinga,0.11427469357,2004.0,1.0,2004-01,0.5582715463112629
Machakos,Matungulu,0.0472449879416,2004.0,1.0,2004-01,0.5847148489906545
Machakos,Mavoko,0.0684719511619,2004.0,1.0,2004-01,0.3700858200633743
Machakos,Mwala,0.0827962943547,2004.0,1.0,2004-01,0.6240590974126136
Machakos,Yatta,0.0862109028544,2004.0,1.0,2004-01,0.6075927686903693
Makueni,Kaiti,0.0328598943907,2004.0,1.0,2004-01,0.645184532433214
Makueni,Kibwezi East,0.180503461521,2004.0,1.0,2004-01,0.5613348763046714
Makueni,Kibwezi West,0.143710723863,2004.0,1.0,2004-01,0.5685724017014392
Makueni,Kilome,0.0669170173185,2004.0,1.0,2004-01,0.5206771349815453
Makueni,Makueni,0.160928919966,2004.0,1.0,2004-01,0.5402526370327991
Makueni,Mbooni,0.0796827390142,2004.0,1.0,2004-01,0.6257248702018757
Mandera,Banissa,0.247446126416,2004.0,1.0,2004-01,0.3562379795109698
Mandera,Lafey,0.288381365177,2004.0,1.0,2004-01,0.28301606253541217
Mandera,Mandera East,0.207705379862,2004.0,1.0,2004-01,0.2639578280953069
Mandera,Mandera North,0.49897814552,2004.0,1.0,2004-01,0.30546882805067394
Mandera,Mandera South,0.450705547033,2004.0,1.0,2004-01,0.28308753950328447
Mandera,Mandera West,0.421128895818,2004.0,1.0,2004-01,0.30841802053951156
Marsabit,Laisamis,1.95790999167,2004.0,1.0,2004-01,0.2033877221994407
Marsabit,Moyale,0.76021733381,2004.0,1.0,2004-01,0.33466796889183664
Marsabit,North Horr,3.30066480976,2004.0,1.0,2004-01,0.1990025020217159
Marsabit,Saku,0.166397731436,2004.0,1.0,2004-01,0.3334995368953325
Meru,Buuri,0.106820483335,2004.0,1.0,2004-01,0.6350220600274014
Meru,Cental Imenti,0.0627054716627,2004.0,1.0,2004-01,0.6960143261100326
Meru,Igembe Central,0.0651855653738,2004.0,1.0,2004-01,0.6409091362422145
Meru,Igembe North,0.0874111483302,2004.0,1.0,2004-01,0.5804251140110122
Meru,Igembe South,0.0681664550572,2004.0,1.0,2004-01,0.7019296391356242
Meru,North Imenti,0.0245333748758,2004.0,1.0,2004-01,0.7796703194160242
Meru,South Imenti,0.053758035426,2004.0,1.0,2004-01,0.7265906247677328
Meru,Tigania East,0.0677003393737,2004.0,1.0,2004-01,0.6437230910179902
Meru,Tigania West,0.0318053538605,2004.0,1.0,2004-01,0.718551486352351
Migori,Awendo,0.0213654705587,2004.0,1.0,2004-01,0.6716711992930476
Migori,Kuria East,0.0193593041354,2004.0,1.0,2004-01,0.6649762554499814
Migori,Kuria West,0.0277746948556,2004.0,1.0,2004-01,0.6739991797581335
Migori,Nyatike,0.0986465633018,2004.0,1.0,2004-01,0.3068933542077628
Migori,Rongo,0.017271691095,2004.0,1.0,2004-01,0.679144419152269
Migori,Suna East,0.0167937699629,2004.0,1.0,2004-01,0.6768725368378898
Migori,Suna West,0.0230892273401,2004.0,1.0,2004-01,0.6238596771264178
Migori,Uriri,0.0311826693893,2004.0,1.0,2004-01,0.6534900812952443
Mombasa,Changamwe,0.00185388869227,2004.0,1.0,2004-01,0.37132728127080944
Mombasa,Jomvu,0.00258313410144,2004.0,1.0,2004-01,0.47433139511724254
Mombasa,Kisauni,0.00729024989538,2004.0,1.0,2004-01,0.47290289795774093
Mombasa,Likoni,0.00424126970969,2004.0,1.0,2004-01,0.4619681338498846
Mombasa,Mvita,0.00119869675733,2004.0,1.0,2004-01,0.293039296636086
Mombasa,Nyali,0.0018567995809,2004.0,1.0,2004-01,0.4620935025546255
Murang'a,Gatanga,0.0488006114383,2004.0,1.0,2004-01,0.7173967765433241
Murang'a,Kandara,0.0170580343474,2004.0,1.0,2004-01,0.7188948712284368
Murang'a,Kangema,0.028542527264,2004.0,1.0,2004-01,0.7738101240873635
Murang'a,Kigumo,0.0256941903423,2004.0,1.0,2004-01,0.7580985956107216
Murang'a,Kiharu,0.0248362931037,2004.0,1.0,2004-01,0.6352533140271606
Murang'a,Maragwa,0.0375362441301,2004.0,1.0,2004-01,0.6633922609660753
Murang'a,Mathioya,0.0227258654154,2004.0,1.0,2004-01,0.737659684079863
Nairobi,Dagoretti,0.00198642271282,2004.0,1.0,2004-01,0.5484745100382411
Nairobi,Embakasi Central,6.64901959297E-4,2004.0,1.0,2004-01,0.2868785877942096
Nairobi,Embakasi East,0.00697580217167,2004.0,1.0,2004-01,0.32554772216802447
Nairobi,Embakasi North,4.41181256097E-4,2004.0,1.0,2004-01,0.3370490351388951
Nairobi,Embakasi South,0.00142609820487,2004.0,1.0,2004-01,0.28557894620016067
Nairobi,Embakasi West,7.93166442342E-4,2004.0,1.0,2004-01,0.3419730545572528
Nairobi,Kamukunji,7.18135459802E-4,2004.0,1.0,2004-01,0.3574309989814738
Nairobi,Kasarani,0.0110736011415,2004.0,1.0,2004-01,0.3622564048649249
Nairobi,Kibra,0.00100197842996,2004.0,1.0,2004-01,0.4473359907197164
Nairobi,Kilimani,0.00238546350977,2004.0,1.0,2004-01,0.5382915049892577
Nairobi,Langata,0.0170497156745,2004.0,1.0,2004-01,0.47806456238927386
Nairobi,Makadara,9.74908477702E-4,2004.0,1.0,2004-01,0.30863598708655665
Nairobi,Mathare,2.35884309461E-4,2004.0,1.0,2004-01,0.3528882192356154
Nairobi,Roysambu,0.00390887981589,2004.0,1.0,2004-01,0.5695405064380288
Nairobi,Ruaraka,5.83416833502E-4,2004.0,1.0,2004-01,0.44858629825632673
Nairobi,Starehe,0.00136813789598,2004.0,1.0,2004-01,0.311827939943326
Nairobi,Westlands,0.00590790301496,2004.0,1.0,2004-01,0.6236323599327704
Nakuru,Bahati,0.0242341556651,2004.0,1.0,2004-01,0.6002610285085082
Nakuru,Gilgil,0.102690175255,2004.0,1.0,2004-01,0.47886843843041754
Nakuru,Kuresoi North,0.0496766227641,2004.0,1.0,2004-01,0.6165662748119558
Nakuru,Kuresoi South,0.042647722047,2004.0,1.0,2004-01,0.6855024786050068
Nakuru,Molo,0.0415259490652,2004.0,1.0,2004-01,0.6984104782475512
Nakuru,Naivasha,0.139894434406,2004.0,1.0,2004-01,0.3748564932579306
Nakuru,Nakuru Town East,0.012787997105,2004.0,1.0,2004-01,0.45227727085711467
Nakuru,Nakuru Town West,0.0113651297462,2004.0,1.0,2004-01,0.4634144200493274
