Record_ID,geo_county,geo_subcounty
KEN-NBI-478,Nairobi,Kilimani
KEN-KBU-183,Kiambu,Kiambu
KEN-KBU-184,Kiambu,Kiambu
KEN-NBI-479,Nairobi,Kilimani
KE_LWC_245,Nairobi,Westlands
KE_LWC_247,Kiambu,Juja
KE_LWC_249,Kiambu,Kikuyu
KE_LWC_250,Nairobi,Kibra
KE_LWC_252,Machakos,Kangundo
KE_LWC_253,Nairobi,Dagoretti
KE_LWC_254,Kiambu,Lari
KE_LWC_257,Nairobi,Embakasi West
KE_LWC_258,Kiambu,Thika Town
KEN-NBI-480,Nairobi,Mathare
KEN-NBI-481,Nairobi,Mathare
KE_LWC_259,Kiambu,Juja
KE_LWC_263,Kiambu,Lari
KE_LWC_265,Nairobi,Kasarani
KE_LWC_267,Kiambu,Limuru
KE_LWC_270,Kiambu,Gatundu South
KE_LWC_271,Nairobi,Kilimani
KE_LWC_272,Machakos,Matungulu
KE_LWC_274,Kiambu,Lari
KE_LWC_276,Nairobi,Westlands
KE_LWC_278,Kiambu,Juja
KE_LWC_280,Machakos,Matungulu
KE_LWC_283,Kiambu,Kikuyu
KEN-KBU-185,Kiambu,Limuru
KEN-KBU-186,Kiambu,Thika Town
KE_LWC_286,Kiambu,Thika Town
KE_LWC_287,Nairobi,Embakasi West
KE_LWC_288,Kiambu,Lari
KE_LWC_290,Nairobi,Embakasi Central
KE_LWC_292,Kiambu,Ruiru
KE_LWC_293,Kiambu,Limuru
KE_LWC_295,Machakos,Kangundo
KE_LWC_296,Nairobi,Langata
KE_LWC_297,Kiambu,Gatundu North
KEN-NBI-486,Nairobi,Mathare
KEN-NBI-487,Nairobi,Mathare
KEN-NBI-488,Nairobi,Kilimani
KEN-KBU-187,Kiambu,Kiambu
KE_LWC_301,Nairobi,Westlands
KE_LWC_302,Kiambu,Juja
KE_LWC_303,Kiambu,Limuru
KE_LWC_306,Kiambu,Juja
KE_LWC_308,Kiambu,Kikuyu
KE_LWC_309,Nairobi,Kasarani
KE_LWC_310,Machakos,Matungulu
KE_LWC_312,Kiambu,Lari
KE_LWC_313,Kiambu,Kikuyu
KE_LWC_315,Kiambu,Thika Town
KE_LWC_316,Nairobi,Embakasi East
KE_LWC_318,Kiambu,Limuru
KEN-NBI-494,Nairobi,Langata
KEN-NBI-495,Nairobi,Dagoretti
KEN-NBI-496,Nairobi,Kilimani
KEN-NBI-497,Nairobi,Kilimani
KEN-NBI-498,Nairobi,Kilimani
KE_LWC_319,Kiambu,Ruiru
KE_LWC_322,Kiambu,Gatundu South
KE_LWC_323,Kiambu,Juja
KE_LWC_326,Nairobi,Kasarani
KE_LWC_327,Kiambu,Githunguri
KEN-NBI-502,Nairobi,Kilimani
KMB-LND-016,Kiambu,Kiambu
KMB-LND-017,Kiambu,Githunguri
KMB-WAT-020,Kiambu,Kabete
KMB-LND-021,Kiambu,Juja
KMB-LND-022,Kiambu,Lari
KMB-WAT-023,Kiambu,Limuru
KMB-LND-024,Kiambu,Kiambu
KMB-LND-025,Kiambu,Kikuyu
KMB-LND-027,Kiambu,Juja
KMB-WAT-028,Kiambu,Lari
KMB-WAT-030,Kiambu,Juja
KMB-LND-031,Kiambu,Thika Town
KMB-LND-032,Kiambu,Githunguri
KMB-WAT-033,Kiambu,Thika Town
KMB-LND-034,Kiambu,Kabete
KMB-LND-035,Kiambu,Kiambu
KMB-WAT-036,Kiambu,Kabete
KMB-LND-037,Kiambu,Githunguri
KMB-WAT-038,Kiambu,Juja
KMB-LND-039,Kiambu,Kikuyu
KMB-WAT-040,Kiambu,Juja
KMB-LND-041,Kiambu,Juja
KMB-WAT-042,Kiambu,Limuru
KMB-LND-043,Kiambu,Lari
KMB-LND-044,Kiambu,Thika Town
KMB-WAT-045,Kiambu,Lari
KMB-LND-046,Kiambu,Juja
KMB-LND-047,Kiambu,Kiambaa
KMB-WAT-048,Kiambu,Juja
KMB-WAT-050,Kiambu,Kikuyu
KMB-LND-051,Kiambu,Limuru
KMB-WAT-052,Kiambu,Lari
KMB-LND-053,Kiambu,Juja
KMB-WAT-054,Kiambu,Ruiru
KMB-LND-055,Kiambu,Gatundu South
KMB-WAT-056,Kiambu,Thika Town
KMB-LND-057,Kiambu,Kiambu
KMB-WAT-058,Kiambu,Lari
KMB-LND-059,Kiambu,Kiambu
KMB-WAT-060,Kiambu,Limuru
KMB-LND-061,Kiambu,Juja
KMB-WAT-062,Kiambu,Ruiru
KMB-LND-063,Kiambu,Kiambu
KMB-LND-065,Kiambu,Juja
KMB-LND-066,Kiambu,Kabete
KMB-WAT-067,Kiambu,Lari
KMB-LND-068,Kiambu,Juja
KMB-LND-069,Kiambu,Thika Town
KMB-LND-070,Kiambu,Kiambu
KMB-LND-071,Kiambu,Githunguri
KMB-WAT-072,Kiambu,Juja
KMB-LND-073,Kiambu,Kikuyu
KMB-WAT-074,Kiambu,Lari
KMB-LND-075,Kiambu,Thika Town
KMB-WAT-076,Kiambu,Gatundu South
KMB-LND-077,Kiambu,Kiambaa
KMB-WAT-078,Kiambu,Limuru
KMB-LND-079,Kiambu,Juja
KMB-WAT-080,Kiambu,Kiambu
KMB-LND-081,Kiambu,Kikuyu
KMB-WAT-082,Kiambu,Lari
KMB-LND-083,Kiambu,Juja
KMB-WAT-084,Kiambu,Juja
KMB-WAT-086,Kiambu,Kikuyu
KMB-LND-087,Kiambu,Limuru
KMB-WAT-088,Kiambu,Githunguri
KMB-LND-089,Kiambu,Thika Town
KMB-LND-091,Kiambu,Lari
KMB-WAT-092,Kiambu,Kikuyu
KMB-LND-093,Kiambu,Kiambu
KMB-WAT-094,Kiambu,Kiambaa
MAC-WAT-005,Machakos,Matungulu
MAC-WAT-007,Machakos,Matungulu
MAC-WAT-011,Nairobi,Kasarani
MAC-LND-012,Machakos,Kangundo
MAC-LND-022,Nairobi,Kasarani
MAC-LND-028,Nairobi,Kasarani
MAC-WAT-031,Machakos,Kangundo
MAC-WAT-033,Machakos,Matungulu
MAC-WAT-041,Machakos,Matungulu
MAC-WAT-045,Machakos,Matungulu
MAC-LND-048,Machakos,Kangundo
KEN-KBU-028,Kiambu,Thika Town
NBI-009,Nairobi,Westlands
NBI-010,Nairobi,Westlands
NBI-011,Nairobi,Kibra
NBI-012,Nairobi,Mathare
NBI-013,Nairobi,Westlands
KMB-002,Kiambu,Limuru
KMB-003,Kiambu,Lari
KMB-004,Kiambu,Gatundu South
KEN-KBU-066,Kiambu,Gatundu South
KEN-KBU-085,Kiambu,Thika Town
KEN-NBI-230,Nairobi,Starehe
KEN-NBI-232,Nairobi,Starehe
KEN-KBU-149,Kiambu,Juja
KEN-KBU-001,Kiambu,Thika Town
KE_LWC_103,Kiambu,Kiambu
KE_LWC_148,Kiambu,Thika Town
KE_LWC_182,Kiambu,Juja
KE_LWC_304,Machakos,Matungulu
KMB-WAT-026,Kiambu,Thika Town
KMB-LND-029,Kiambu,Juja
KMB-LND-049,Kiambu,Juja
KMB-WAT-064,Kiambu,Githunguri
KMB-LND-085,Kiambu,Kiambu
KEN-MCK-001,Machakos,Mavoko
KEN-MCK-002,Machakos,Mavoko
KEN-MCK-003,Machakos,Machakos Town
KEN-MCK-004,Machakos,Machakos Town
KEN-MCK-005,Machakos,Machakos Town
KEN-MCK-006,Machakos,Mavoko
KEN-MCK-007,Machakos,Mwala
KEN-MCK-009,Machakos,Mavoko
KEN-MCK-010,Machakos,Mwala
KEN-MCK-011,Machakos,Kangundo
KEN-MCK-012,Machakos,Mavoko
KEN-MCK-013,Machakos,Mavoko
KEN-MCK-015,Machakos,Kangundo
KEN-MCK-016,Machakos,Mwala
KEN-MCK-017,Machakos,Mavoko
KEN-NBI-032,Nairobi,Embakasi East
KEN-MCK-020,Machakos,Mavoko
KEN-NBI-036,Nairobi,Embakasi East
KEN-MCK-021,Machakos,Machakos Town
KEN-NBI-038,Nairobi,Embakasi South
KEN-NBI-040,Nairobi,Embakasi South
KEN-NBI-046,Nairobi,Embakasi South
KEN-MCK-022,Machakos,Mavoko
KEN-MCK-026,Machakos,Mavoko
KEN-MCK-027,Machakos,Yatta
KEN-MCK-028,Machakos,Kathiani
KEN-MCK-029,Machakos,Mavoko
KEN-MCK-032,Machakos,Masinga
KEN-KBU-031,Machakos,Mavoko
KEN-MCK-034,Machakos,Kathiani
KEN-MCK-035,Machakos,Kangundo
MCK-002,Machakos,Mavoko
KEN-MCK-022-B,Machakos,Mavoko
KEN-MCK-023-B,Machakos,Mavoko
KEN-MCK-024-B,Machakos,Mavoko
KEN-MCK-025-B,Machakos,Mavoko
KEN-MCK-026-B,Machakos,Mavoko
KEN-MCK-027-B,Machakos,Mavoko
KEN-MCK-028-B,Machakos,Mavoko
KEN-MCK-029-B,Machakos,Mavoko
KEN-MCK-030-B,Machakos,Mwala
KEN-MCK-031-B,Machakos,Mavoko
KEN-MCK-032-B,Machakos,Mavoko
KEN-MCK-033-B,Machakos,Mavoko
KEN-MCK-034-B,Machakos,Machakos Town
KEN-MCK-035-B,Machakos,Mwala
KEN-MCK-043,Machakos,Machakos Town
KEN-MCK-044,Machakos,Masinga
KEN-MCK-046,Machakos,Machakos Town
KEN-MCK-047,Machakos,Mavoko
KEN-MCK-048,Machakos,Mavoko
KEN-MCK-049,Machakos,Mavoko
KEN-MCK-050,Machakos,Mavoko
KEN-MCK-051,Machakos,Mavoko
KEN-MCK-052,Machakos,Machakos Town
KEN-MCK-053,Machakos,Mavoko
KEN-MCK-054,Machakos,Mavoko
KEN-MCK-055,Machakos,Mwala
KEN-MCK-056,Machakos,Mavoko
KEN-MCK-057,Machakos,Kathiani
KEN-MCK-058,Machakos,Kathiani
KEN-MCK-059,Machakos,Mavoko
KEN-NBI-117,Machakos,Mavoko
KEN-MCK-060,Machakos,Mavoko
KEN-MCK-061,Machakos,Mavoko
KEN-MCK-062,Machakos,Mavoko
KEN-MCK-063,Machakos,Mavoko
KEN-MCK-064,Machakos,Mavoko
KEN-MCK-065,Machakos,Mavoko
KEN-MCK-066,Machakos,Mavoko
KEN-KBU-058,Machakos,Mavoko
KEN-MCK-068,Machakos,Mavoko
