County,SubCounty,panel_date,Year,Month,Population_Density_per_SqKm,Total_Population,total_abstraction_m3_per_day,wrua_count,Mean_NDVI,Rainfall_mm,Rainfall_Anomaly_mm,Rainfall_Anomaly_Percent,conflict_onset,conflict_persistence,conflict_severity_weighted
Turkana,Loima,2014-04-01,2014,4,12,107795,3419.0088,6.0,0.2371506264348037,20.306915497551827,-43.7090768897679,-68.43687941538269,False,0.7182404414272653,0.1346359438476439
Turkana,Loima,2014-05-01,2014,5,12,107795,3419.0088,6.0,0.2468917302825135,20.441255289930474,-33.26050784450751,-62.414409107737406,False,0.6910072660870734,0.1293284182493902
Turkana,Loima,2014-06-01,2014,6,12,107795,3419.0088,6.0,0.2266308962418475,13.945246497344154,-14.166341757752868,-56.50604090821897,False,0.663958169845974,0.1240798646861991
Turkana,Loima,2014-07-01,2014,7,12,107795,3419.0088,6.0,0.238894597152301,31.916657254138524,0.1289163966535805,11.249431151624153,False,0.6387966744532132,0.1192174774889042
Turkana,Loima,2014-08-01,2014,8,12,107795,3419.0088,6.0,0.2601604790132131,32.360016636275084,7.413664230325755,29.95206818080345,False,0.613803717573009,0.1144059361324258
Turkana,Loima,2014-09-01,2014,9,12,107795,3419.0088,6.0,0.2755259967936478,8.8209662469591,-1.6707478471421753,124.61087707957194,False,0.5897939835681815,0.1098001904972142
Turkana,Loima,2014-10-01,2014,10,12,107795,3419.0088,6.0,0.2935223918018369,28.201924746894395,-1.2831995503237676,-39.03859092921184,False,0.5674579035082659,0.1055294778680205
Turkana,Loima,2014-11-01,2014,11,12,107795,3419.0088,6.0,0.2846757373892248,15.621742946447464,-3.213365252836025,-14.176129471483948,False,0.5452697399996844,0.1012998844419687
Turkana,Loima,2014-12-01,2014,12,12,107795,3419.0088,6.0,0.3036383071744029,8.175834169605311,-4.847340807259561,-37.8834933543707,False,0.5246273232053892,0.09737600625813
Turkana,Loima,2015-01-01,2015,1,12,107795,3419.0088,6.0,0.2487819129220871,0.0,-3.722658456726561,-100.0,False,0.5041207525292307,0.0934881061777175
Turkana,Loima,2015-02-01,2015,2,12,107795,3419.0088,6.0,0.2004540538361784,2.7147273189478462,-6.454595963014995,-75.44358355525415,False,0.4844187220666053,0.089761913885628
Turkana,Loima,2015-03-01,2015,3,12,107795,3419.0088,6.0,0.189801275161649,11.279445496543415,-27.97480667407742,-72.07006312616663,False,0.4672882987824719,0.0865291167710849
Turkana,Loima,2015-04-01,2015,4,12,107795,3419.0088,6.0,0.2618529806861762,76.55278023744177,12.536787850121971,20.050410949741675,False,0.4490304438125974,0.0830904895004911
Turkana,Loima,2015-05-01,2015,5,12,107795,3419.0088,6.0,0.2854090533528426,42.66392299919416,-11.037840135243824,-18.037746673352785,False,0.4320430753052117,0.0798973315390778
Turkana,Loima,2015-06-01,2015,6,12,107795,3419.0088,6.0,0.2606424436602702,21.52841077469287,-6.583177480404149,-36.44278446849632,False,0.415166164291477,0.076730620135638
Turkana,Loima,2015-07-01,2015,7,12,107795,3419.0088,6.0,0.2323739074199242,10.974346296180244,-20.8133945613047,-69.3464706054088,False,0.3994632337184796,0.0737890851258142
Turkana,Loima,2015-08-01,2015,8,12,107795,3419.0088,6.0,0.2109933813442106,5.006691261444668,-19.93966114450467,-87.99373370509606,False,0.3838620304908925,0.0708711012635607
Turkana,Loima,2015-09-01,2015,9,12,107795,3419.0088,6.0,0.1996583175470874,3.358095788980501,-7.133618305120774,-86.40123356223117,False,0.3688714573999412,0.0680713868919097
